Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52
35,file:/C:/mallet/sample-data/abstract/A%20Clustering%20Based%20Schema%20Matching%20Scheme%20for%20Improving%20Matching%20Correctness%20of%20Web%20Service%20Interfaces..txt,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.102531646,0.001265823,0.127848101,0.013924051,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.089873418,0.001265823,0.001265823,0.07721519,0.001265823,0.001265823,0.001265823,0.36835443,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.064556962,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.07721519,0.001265823,0.001265823,0.026582278,0.001265823
36,file:/C:/mallet/sample-data/abstract/A%20Clustering%20Method%20for%20Web%20Service%20Discovery..txt,0.02244898,0.02244898,0.063265306,0.02244898,0.002040816,0.002040816,0.002040816,0.206122449,0.02244898,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816,0.02244898,0.002040816,0.002040816,0.02244898,0.144897959,0.002040816,0.002040816,0.02244898,0.002040816,0.083673469,0.002040816,0.002040816,0.02244898,0.002040816,0.002040816,0.002040816,0.002040816,0.185714286,0.002040816,0.02244898,0.002040816,0.002040816,0.002040816,0.002040816,0.042857143,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816
37,file:/C:/mallet/sample-data/abstract/A%20Clustering-Based%20Approach%20for%20Assisting%20Semantic%20Web%20Service%20Retrieval..txt,0.001639344,0.018032787,0.149180328,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.018032787,0.001639344,0.03442623,0.001639344,0.018032787,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.018032787,0.018032787,0.001639344,0.001639344,0.018032787,0.001639344,0.362295082,0.03442623,0.03442623,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.050819672,0.001639344,0.03442623,0.03442623,0.001639344,0.001639344,0.001639344,0.001639344,0.1,0.001639344,0.001639344
38,file:/C:/mallet/sample-data/abstract/A%20Co-Training%20Strategy%20for%20Multiple%20View%20Clustering%20in%20Process%20Mining..txt,0.000649351,0.000649351,0.000649351,0.000649351,0.000649351,0.000649351,0.000649351,0.000649351,0.000649351,0.013636364,0.007142857,0.000649351,0.000649351,0.013636364,0.000649351,0.526623377,0.033116883,0.000649351,0.000649351,0.000649351,0.000649351,0.000649351,0.03961039,0.026623377,0.000649351,0.000649351,0.000649351,0.052597403,0.098051948,0.000649351,0.046103896,0.000649351,0.000649351,0.000649351,0.000649351,0.033116883,0.000649351,0.02012987,0.000649351,0.000649351,0.000649351,0.007142857,0.000649351,0.02012987,0.000649351,0.000649351,0.000649351,0.000649351,0.000649351,0.03961039
39,file:/C:/mallet/sample-data/abstract/A%20Cognitive%20Prioritization%20for%20Reports%20Generated%20in%20Resource%20Constrained%20Applications..txt,0.001098901,0.1,0.001098901,0.023076923,0.056043956,0.045054945,0.023076923,0.001098901,0.001098901,0.001098901,0.165934066,0.001098901,0.121978022,0.1,0.001098901,0.078021978,0.001098901,0.001098901,0.001098901,0.001098901,0.023076923,0.001098901,0.001098901,0.001098901,0.023076923,0.001098901,0.001098901,0.001098901,0.001098901,0.001098901,0.023076923,0.001098901,0.001098901,0.001098901,0.001098901,0.132967033,0.001098901,0.001098901,0.012087912,0.001098901,0.001098901,0.012087912,0.001098901,0.001098901,0.001098901,0.001098901,0.012087912,0.001098901,0.012087912,0.001098901
40,file:/C:/mallet/sample-data/abstract/A%20Cognitive%20Trust-Based%20Approach%20forWeb%20Service%20Discovery%20and%20Selection..txt,0.001190476,0.013095238,0.144047619,0.025,0.025,0.001190476,0.013095238,0.108333333,0.001190476,0.025,0.013095238,0.001190476,0.001190476,0.036904762,0.025,0.08452381,0.001190476,0.060714286,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.096428571,0.001190476,0.036904762,0.025,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.120238095,0.001190476,0.001190476,0.001190476,0.001190476,0.048809524,0.001190476,0.001190476,0.001190476,0.001190476,0.013095238,0.048809524
41,file:/C:/mallet/sample-data/abstract/A%20Collaborative%20and%20Scalable%20Platform%20for%20On-Demand%20IPTV%20Services..txt,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.008661417,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.04015748,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.229133858,0.071653543,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.000787402,0.055905512,0.071653543,0.000787402,0.000787402,0.000787402,0.016535433,0.000787402,0.000787402,0.048031496,0.048031496,0.000787402,0.260629921,0.000787402,0.000787402,0.008661417,0.000787402,0.000787402,0.079527559,0.032283465
42,file:/C:/mallet/sample-data/abstract/A%20Collaborative%20Approach%20to%20Predicting%20Service%20Price%20for%20QoS-Aware%20Service%20Selection..txt,0.001010101,0.253535354,0.011111111,0.001010101,0.001010101,0.142424242,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.223232323,0.001010101,0.001010101,0.001010101,0.051515152,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.081818182,0.001010101,0.001010101,0.001010101,0.172727273,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.021212121,0.001010101
43,file:/C:/mallet/sample-data/abstract/A%20Collaborative%20Filtering%20Method%20for%20Personalized%20Preference-Based%20Service%20Recommendation..txt,0.000877193,0.255263158,0.000877193,0.027192982,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.009649123,0.000877193,0.000877193,0.14122807,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.009649123,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.035964912,0.483333333,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193
44,file:/C:/mallet/sample-data/abstract/A%20Collectional%20Data%20Model%20for%20Scientific%20Workflow%20Composition..txt,0.001052632,0.011578947,0.001052632,0.001052632,0.032631579,0.001052632,0.190526316,0.001052632,0.022105263,0.001052632,0.148421053,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.011578947,0.001052632,0.001052632,0.001052632,0.095789474,0.001052632,0.074736842,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.011578947,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.011578947,0.001052632,0.001052632,0.232631579,0.001052632,0.001052632,0.032631579,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.085263158,0.001052632,0.001052632
45,file:/C:/mallet/sample-data/abstract/A%20Combinational%20QoS-Prediction%20Approach%20Based%20on%20RBF%20Neural%20Network..txt,0.000862069,0.000862069,0.026724138,0.000862069,0.000862069,0.000862069,0.018103448,0.000862069,0.009482759,0.000862069,0.009482759,0.000862069,0.000862069,0.000862069,0.035344828,0.000862069,0.009482759,0.000862069,0.078448276,0.000862069,0.000862069,0.000862069,0.043965517,0.000862069,0.000862069,0.000862069,0.000862069,0.035344828,0.000862069,0.000862069,0.009482759,0.000862069,0.509482759,0.009482759,0.000862069,0.000862069,0.173275862,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069,0.000862069
46,file:/C:/mallet/sample-data/abstract/A%20Combinatorial%20Auction%20Model%20for%20Composite%20Service%20Selection%20Based%20on%20Preferences%20and%20Constraints..txt,0.000900901,0.081981982,0.000900901,0.000900901,0.000900901,0.217117117,0.000900901,0.000900901,0.027927928,0.000900901,0.000900901,0.000900901,0.000900901,0.000900901,0.045945946,0.000900901,0.000900901,0.000900901,0.000900901,0.00990991,0.000900901,0.000900901,0.045945946,0.000900901,0.000900901,0.081981982,0.000900901,0.000900901,0.018918919,0.000900901,0.045945946,0.090990991,0.000900901,0.000900901,0.000900901,0.000900901,0.145045045,0.000900901,0.000900901,0.136036036,0.00990991,0.000900901,0.000900901,0.00990991,0.000900901,0.000900901,0.000900901,0.000900901,0.000900901,0.000900901
47,file:/C:/mallet/sample-data/abstract/A%20Comparison%20of%20Alternative%20Web%20Service%20Allocation%20and%20Scheduling%20Policies..txt,0.013095238,0.001190476,0.025,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.08452381,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.132142857,0.013095238,0.013095238,0.025,0.001190476,0.013095238,0.167857143,0.179761905,0.013095238,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.013095238,0.072619048,0.001190476,0.048809524,0.001190476,0.08452381,0.001190476,0.001190476,0.060714286,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476
48,file:/C:/mallet/sample-data/abstract/A%20Comparison%20of%20Several%20Ensemble%20Methods%20for%20Text%20Categorization..txt,0.002083333,0.022916667,0.002083333,0.002083333,0.04375,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.022916667,0.10625,0.002083333,0.002083333,0.002083333,0.627083333,0.002083333,0.002083333,0.002083333,0.002083333,0.022916667,0.002083333,0.002083333,0.002083333,0.002083333,0.064583333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333
49,file:/C:/mallet/sample-data/abstract/A%20Compliance%20Aware%20Software%20Defined%20Infrastructure..txt,0.041780822,0.000684932,0.000684932,0.000684932,0.007534247,0.089726027,0.007534247,0.000684932,0.014383562,0.055479452,0.007534247,0.000684932,0.000684932,0.000684932,0.000684932,0.000684932,0.000684932,0.048630137,0.034931507,0.007534247,0.000684932,0.000684932,0.000684932,0.021232877,0.110273973,0.000684932,0.062328767,0.034931507,0.000684932,0.021232877,0.178767123,0.000684932,0.000684932,0.048630137,0.000684932,0.000684932,0.000684932,0.000684932,0.000684932,0.000684932,0.103424658,0.000684932,0.000684932,0.000684932,0.007534247,0.000684932,0.000684932,0.076027397,0.000684932,0.000684932
50,file:/C:/mallet/sample-data/abstract/A%20Component-Based%20Highly%20Available%20Data%20Replication%20Strategy%20Exploiting%20Operation%20Types%20and%20Hybrid%20Communication%20Mechanisms..txt,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.1368,0.0008,0.0728,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.3448,0.0008,0.1128,0.0008,0.0008,0.0408,0.0008,0.0008,0.0008,0.1048,0.0088,0.0008,0.0008,0.0008,0.0008,0.0088,0.0008,0.0008,0.0088,0.0728,0.0008,0.0488,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0088,0.0008,0.0008,0.0008
51,file:/C:/mallet/sample-data/abstract/A%20Composed%20Approach%20for%20Automatic%20Classification%20of%20Web%20Services%20Robustness..txt,0.000925926,0.000925926,0.028703704,0.000925926,0.000925926,0.000925926,0.065740741,0.000925926,0.000925926,0.000925926,0.482407407,0.000925926,0.019444444,0.000925926,0.019444444,0.084259259,0.000925926,0.000925926,0.010185185,0.000925926,0.000925926,0.037962963,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.158333333,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.010185185,0.000925926,0.010185185,0.000925926,0.000925926,0.000925926,0.010185185,0.000925926,0.000925926,0.000925926,0.019444444,0.000925926,0.000925926,0.000925926,0.000925926,0.010185185
52,file:/C:/mallet/sample-data/abstract/A%20Comprehensive%20Device%20Collaboration%20Model%20for%20Integrating%20Devices%20with%20Web%20Services%20under%20Internet%20of%20Things..txt,0.248717949,0.000854701,0.000854701,0.000854701,0.017948718,0.000854701,0.000854701,0.000854701,0.094871795,0.017948718,0.000854701,0.052136752,0.000854701,0.000854701,0.000854701,0.000854701,0.069230769,0.000854701,0.000854701,0.000854701,0.000854701,0.043589744,0.000854701,0.069230769,0.026495726,0.000854701,0.000854701,0.000854701,0.000854701,0.000854701,0.017948718,0.052136752,0.000854701,0.000854701,0.000854701,0.000854701,0.000854701,0.000854701,0.026495726,0.000854701,0.000854701,0.026495726,0.000854701,0.009401709,0.000854701,0.000854701,0.146153846,0.000854701,0.000854701,0.052136752
53,file:/C:/mallet/sample-data/abstract/A%20Comprehensive%20Framework%20for%20Business%20Process%20Outsourcing%20to%20the%20Cloud..txt,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.11443299,0.001030928,0.001030928,0.001030928,0.031958763,0.001030928,0.001030928,0.083505155,0.001030928,0.001030928,0.011340206,0.227835052,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.011340206,0.021649485,0.001030928,0.001030928,0.001030928,0.372164948,0.011340206,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.011340206,0.011340206,0.001030928,0.001030928,0.001030928,0.021649485,0.011340206,0.001030928,0.021649485,0.001030928,0.001030928
54,file:/C:/mallet/sample-data/abstract/A%20Comprehensive%20Six-Dimensional%20Quality%20of%20Web%20Services%20Assessment%20Model..txt,0.0025,0.0025,0.1525,0.0775,0.0025,0.0025,0.0025,0.0025,0.0025,0.0525,0.0025,0.2525,0.0025,0.0025,0.1275,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0275,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0525,0.0025,0.1525,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025
55,file:/C:/mallet/sample-data/abstract/A%20Concept%20Model%20of%20Web%20Components..txt,0.001694915,0.001694915,0.238983051,0.001694915,0.001694915,0.001694915,0.001694915,0.120338983,0.001694915,0.001694915,0.03559322,0.001694915,0.001694915,0.001694915,0.018644068,0.001694915,0.001694915,0.001694915,0.001694915,0.069491525,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.018644068,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.408474576,0.001694915,0.018644068,0.001694915
56,file:/C:/mallet/sample-data/abstract/A%20Conceptual%20Model%20of%20Agent%20Mediated%20Web%20Service..txt,0.002083333,0.189583333,0.002083333,0.085416667,0.002083333,0.002083333,0.022916667,0.35625,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.022916667,0.022916667,0.002083333,0.022916667,0.002083333,0.022916667,0.002083333,0.002083333,0.002083333,0.002083333,0.064583333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.085416667,0.002083333,0.022916667,0.002083333,0.002083333,0.002083333,0.002083333
57,file:/C:/mallet/sample-data/abstract/A%20Conceptual%20Modeling%20Approach%20to%20Business%20Service%20Mashup%20Development..txt,0.001030928,0.001030928,0.011340206,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.011340206,0.001030928,0.001030928,0.001030928,0.145360825,0.001030928,0.001030928,0.155670103,0.124742268,0.001030928,0.001030928,0.001030928,0.001030928,0.031958763,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.011340206,0.001030928,0.001030928,0.001030928,0.011340206,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.031958763,0.042268041,0.165979381,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.11443299,0.104123711,0.001030928
58,file:/C:/mallet/sample-data/abstract/A%20Configuration-Independent%20Score-Based%20Benchmark%20for%20Distributed%20Databases..txt,0.011111111,0.011111111,0.041414141,0.001010101,0.001010101,0.001010101,0.192929293,0.001010101,0.001010101,0.001010101,0.021212121,0.001010101,0.081818182,0.021212121,0.001010101,0.031313131,0.001010101,0.001010101,0.001010101,0.041414141,0.203030303,0.001010101,0.031313131,0.001010101,0.001010101,0.001010101,0.021212121,0.001010101,0.031313131,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.142424242,0.001010101,0.011111111,0.001010101,0.031313131,0.001010101,0.021212121,0.021212121,0.001010101,0.001010101
59,file:/C:/mallet/sample-data/abstract/A%20Conflict%20Neighbouring%20Negotiation%20Algorithm%20for%20Resource%20Services%20in%20Dynamic%20Collaborations..txt,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.022826087,0.033695652,0.011956522,0.001086957,0.055434783,0.001086957,0.001086957,0.001086957,0.001086957,0.131521739,0.001086957,0.011956522,0.001086957,0.001086957,0.033695652,0.001086957,0.001086957,0.044565217,0.001086957,0.088043478,0.001086957,0.001086957,0.001086957,0.001086957,0.022826087,0.001086957,0.001086957,0.044565217,0.011956522,0.011956522,0.001086957,0.055434783,0.001086957,0.001086957,0.022826087,0.001086957,0.001086957,0.131521739,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.229347826
60,file:/C:/mallet/sample-data/abstract/A%20Consistency-Preserving%20Mechanism%20for%20Web%20Services%20Response%20Caching..txt,0.001020408,0.001020408,0.205102041,0.001020408,0.001020408,0.01122449,0.001020408,0.01122449,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.021428571,0.001020408,0.041836735,0.001020408,0.001020408,0.001020408,0.123469388,0.001020408,0.296938776,0.001020408,0.001020408,0.01122449,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.01122449,0.001020408,0.021428571,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.021428571,0.021428571,0.021428571,0.01122449,0.031632653,0.001020408,0.021428571,0.082653061
61,file:/C:/mallet/sample-data/abstract/A%20Context%20Model%20for%20B2B%20Collaborations..txt,0.001639344,0.001639344,0.001639344,0.001639344,0.083606557,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.083606557,0.001639344,0.181967213,0.001639344,0.018032787,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.050819672,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.116393443,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.03442623,0.001639344,0.362295082
